I hope Tom's right.,Espero que Tom tenga razón.
Tom has a house with two rooms.,Tom tiene una casa de dos habitaciones.
Tom couldn't tell whether Mary dyed her hair or not.,Tom no podía saber por seguro si Mary se había teñido el pelo o no.
Put on your clothes.,Ponte la ropa.
I was taking a bath when you called me.,Estaba dándome un baño cuando me llamaste.
We played a joke on him by leaving him the bill.,Le dimos un chasco dejándole la cuenta.
Where's your backpack?,¿Dónde está tu mochila?
Rural environments are too quiet for me.,Los entornos rurales son muy tranquilos para mí.
He got the first prize.,Él obtuvo el primer premio.
He acted like a madman.,Él actuó como un lunático.
It rains a lot in Okinawa.,En Okinawa llueve mucho.
Please sit down.,"Sentate, por favor."
I don't feel like talking anymore.,Yo no tengo ganas de hablar.
In the absence of a better idea I had to choose this method.,"Frente a la ausencia de una mejor idea, tuve que elegir este método."
I'm afraid I didn't explain it too well.,Temo que no lo explicara muy bien.
His family didn't have much money.,Su familia no tenía mucho dinero.
Tom turned off the light.,Tom apagó la luz.
It's absolutely ridiculous.,Es totalmente ridículo.
Tom seconded the motion.,Tom apoyó la moción.
What's so funny?,¿Qué es tan gracioso?
How unlucky I am!,¡Qué desafortunado soy!
There's nothing romantic between us.,No hay nada romántico entre nosotros.
I wanted to warn you.,Quería advertirte.
It took me two hours to memorize this sentence.,Me tomó dos horas memorizar esta frase.
The truth hurts.,La verdad duele.
I couldn't believe my eyes.,No podía creer a mis ojos.
When did Tom leave Boston?,¿Cuándo dejó Boston Tom?
He speaks as if he were an expert.,Él habla como si fuera un experto.
You're my enemy.,Eres mi enemigo.
What time do you have dinner?,¿A qué hora cenan ustedes?
It's dangerous to play around the fire.,Es peligroso jugar cerca del fuego.
Her face turned white.,Su cara palideció.
How often do you like to go to the beach?,¿Con qué frecuencia te gusta ir a la playa?
Water the plants.,Riega las plantas.
You are not to leave this room without my permission.,No vas a salir de esta habitación sin mi permiso.
Go out and look at the blue skies.,Sal y mira el cielo azul.
I need first aid.,Yo necesito primeros auxilios.
"When I got home, I was very hungry.",Cuando llegué a casa tenía mucha hambre.
"He is a man of his word, so if he said he'd help, he will.","Es hombre de palabra, de modo que, si dijo que ayudaría, lo hará."
Tom knows where the money is hidden.,Tom sabe dónde está escondido el dinero.
Lions are stronger than wolves.,El león es más fuerte que el lobo.
"Usually, they did not stay long.","Normalmente, ellos no se quedan por mucho."
Tom hasn't told us his opinion yet.,Tom aún no nos ha dicho su opinión.
The path winds through the woods.,El camino serpentea por el bosque.
Stress can have an enormous negative impact on your health.,El estrés puede tener un gran impacto negativo en tu salud.
Why did Tom cancel his trip?,¿Por qué ha cancelado Tom su viaje?
He is afraid of dogs.,Él le tiene miedo a los perros.
I'll be alone.,Estaré solo.
Tom doesn't think he is up to the job.,Tom no cree estar capacitado para el trabajo.
Tom hopes Mary can come over to his house this afternoon.,Tom espera que Mary pueda venir a su casa esta tarde.
You're not the one we're after.,No eres la que buscamos.
How many schools are there in your city?,¿Cuántas escuelas hay en vuestra ciudad?
Don’t let your friend cheat you.,No dejes que tu amigo te engañe.
"Therefore, it is necessary to reduce the cost.",Por lo tanto es necesario reducir el costo.
This is the only company I've ever worked for.,Ésta es la única empresa para la que he trabajado.
You should do the honorable thing and resign.,Deberías hacer lo honorable y resignarte.
I think it's the right thing to do.,Creo que es lo que hay que hacer.
That's not true.,Eso no es verdad.
Where's Tom?,¿Dónde está Tom?
"To tell you the truth, this is a little too spicy for me.","A decir verdad, esto es un poco demasiado picante para mí."
Tom recommended this book to me.,Tom me recomendó este libro.
I regret that a previous engagement prevents me from accepting your kind invitation.,Lamento que un compromiso previo me impida aceptar su gentil invitación.
Dogs often bury bones.,"A menudo, los perros entierran huesos."
My sister went to Italy to study music.,Mi hermana fue a Italia a estudiar música.
He mentioned it.,Él lo mencionó.
She disappeared in the dark.,Ella desapareció en la oscuridad.
He is a novelist and poet.,Él es novelista y poeta.
"If you teach me how to dance, I will show you my hidden scars.","Si me enseñas a bailar, te mostraré mis cicatrices ocultas."
It's one of those.,Es uno de aquellos.
He showed me the way.,Él me mostró el camino.
"When I opened the door, I broke the lock.","Al abrir la puerta, rompí la cerradura."
I'll go there.,Yo iré ahí.
Who's your favorite super hero?,¿Cuál es tu superhéroe favorito?
"If you come back this afternoon, I'll have a couple of experts here for you.","Si vuelves esta tarde, te tendré aquí a un par de expertos."
Let me get your coat.,Permíteme que coja tu abrigo.
The socks and sneakers are new.,Los calcetines y las zapatillas son nuevos.
Can I use my laptop in the bath?,¿Puedo usar mi laptop en el baño?
I have a dog. He is black and his name is Tiki.,Tengo un perro. Es negro y su nombre es Tiki.
I wish I could have spoken French.,Ojalá hubiera sabido hablar francés.
It may seem odd.,Puede parecer raro.
I saw somebody.,Vi a alguien.
She bears an uncanny resemblance to Marilyn Monroe.,Ella tiene un misterioso parecido con Marilyn Monroe.
He really ticked me off.,Él realmente me echó la bronca.
He knows how to play the piano.,Sabe tocar el piano.
I need some time alone.,Necesito un poco de tiempo a solas.
He broke the flower vase on purpose.,Rompió el florero a propósito.
This is my husband.,Él es mi marido.
I promise to work hard.,Prometo trabajar duro.
I left my umbrella on the train.,Dejé mi paraguas en el tren.
Tom heard that Mary had caught a cold.,Tom escuchó que Mary se había resfriado.
Tom wasn't drunk.,Tomás no estaba borracho.
Mother Teresa was born in Yugoslavia in 1910.,La Madre Teresa nació en Yugoslavia en 1910.
I want to be rich.,Quiero ser rica.
Four people were in the car when the accident happened.,Había cuatro personas en el auto cuando ocurrió el accidente.
What did you do that for?,¿Para qué hiciste eso?
I thought Tom had heard us.,Pensé que Tom nos había oído.
I'm counting on your help.,Cuento con su ayuda.
He went into the bank in the disguise of a guard.,Él entró en el banco disfrazado de guardia.
This is a Chinese fan.,Este es un abanico chino.
He did it absentmindedly.,Lo hizo por distracción.
This stove uses kerosene.,Esta estufa usa queroseno.
Please open it.,"Ábrelo, por favor."
Tom said nothing.,Tom no dijo nada.
It hangs on your decision.,Eso depende de tu decisión.
"With friends like that, who needs enemies?","Con amigos como ese, ¿quién necesita enemigos?"
Do you have a twin brother?,¿Tienes un hermano gemelo?
Tom was unwilling to pay that much money for a secondhand computer.,Tom estaba indispuesto a pagar tanto dinero por un computador de segunda mano.
Who have you helped lately?,¿A quién has ayudado últimamente?
What are you doing now?,¿Qué estás haciendo ahora?
Tom feels exactly the same way as Mary does.,Tom se siente exactamente igual que Mary.
I don't drink wine.,No tomo vino.
Can all birds fly?,¿Todos los pájaros pueden volar?
Mary died in the priest's arms.,María murió en los brazos del sacerdote.
Why doesn't anyone believe me?,¿Por qué nadie me cree?
We strolled through the park.,Paseamos por el parque.
The medicine worked marvels.,La medicina hizo maravillas.
I want to give you something.,Quiero darle una cosa.
He ran.,Él corrió.
What can you see up ahead?,¿Qué puedes ver allí delante?
It's an awful shame your wife couldn't come.,Es una enorme lástima que tu esposa no pudiera venir.
This is the most beautiful sunset that I have ever seen.,Esta es la puesta de sol más bella que jamás haya visto.
There is a big park near our school.,Hay un gran parque cerca de nuestra escuela.
What are you smirking about?,¿De qué te estás sonriendo?
Tom wrote to Mary about John.,Tom le escribió a Mary sobre John.
Unfortunately the telephone was out of order.,"Desafortunadamente, el teléfono estaba fuera de servicio."
Some scientists believe that the greenhouse effect is imaginary.,Algunos científicos creen que el efecto invernadero es imaginario.
It was ages ago.,Pasó hace siglos.
I was shocked by yesterday's news.,Estaba impactado por las noticias de ayer.
Look up the number in the phone book.,Busca el número en la guía telefónica.
"This is your problem, not mine.","Este es tu problema, no el mio."
"If you wish for peace, prepare for war.","Si queréis paz, preparaos para la guerra."
What's your favorite kind of music?,¿Cuál es tu tipo de música favorita?
I'll give it to you tomorrow.,Te lo daré mañana.
Smallpox was unknown to Native Americans.,La viruela no era conocida por los nativos americanos.
They can't escape.,No pueden escapar.
Tom saw Mary sitting alone on a park bench.,Tom vio a Mary sentada sola en un banco.
Is the museum visited by many people?,¿Visita mucha gente el museo?
"In the old days, every child could tell the difference between good and bad.","Antiguamente, todos los niños sabían cuál era la diferencia entre bueno y malo."
Who said that?,¿Quién dijo eso?
I love you just as you are.,Te amo tal como sos.
Tom thinks that's strange.,A Tom le parece raro.
I thought he was sick.,Pensé que él estaba enfermo.
You'll miss the train.,Perderás el tren.
Hand in your papers.,Entreguen sus hojas.
My grandmother speaks slowly.,Mi abuela habla despacio.
Tom begged me to help him do it.,Tom me rogó que le ayudara a hacerlo.
They've gone.,Se han ido.
I'm only thinking of you.,Sólo estoy pensando en ti.
Is he a doctor?,¿Es médico?
It has been raining since Sunday.,Ha estado lloviendo desde el domingo.
Is the dog chained?,¿El perro está encadenado?
Tom tried to kill Mary.,Tomás trató de matar a María.
Many Americans like fast cars.,A muchos estadounidenses les gustan los autos veloces.
Mary is very pretty.,Mary es muy linda.
Do you want a bag?,¿Querés un bolso?
No one came.,Nadie vino.
It is very hot in the summer in Japan.,Hace mucha calor en verano en Japón.
I waited for her to speak.,Esperé a que ella hablara.
The old castle lay in ruins.,El viejo castillo está en ruinas.
It must've rained during the night.,Tiene que haber llovido por la noche.
I will try to pay what I owe by the end of the month.,Trataré de pagar lo que debo de aquí a final de mes.
When did you get back?,¿Cuándo volviste?
I was brought up by my grandmother.,Mi abuela me crio.
Would you like to hear the story about Paul Bunyan?,¿Te gustaría oír la historia de Paul Bunyan?
I play the cello.,Toco el violoncelo.
I'll go in.,Voy a entrar.
The number of employees doubled in ten years.,El número de empleados se ha duplicado en 10 años.
What we say and what we mean are often quite different.,Lo que decimos a menudo es muy diferente de lo que queremos decir.
Tom took notes during class.,Tom tomó notas durante la clase.
Tom has been tasered three times.,A Tom le han disparado con pistola paralizante tres veces.
I remember everything.,Me acuerdo de todo.
I think Tom is going to win.,Yo creo que Tom va a ganar.
Tom follows a strict vegan diet.,Tom sigue una dieta vegana estricta.
Tom wants to try this on.,Tom quiere probarse esto.
